,USE_PURPOSE_FLG_2,USE_PURPOSE_FLG_3,USE_PURPOSE_FLG_5,USE_PURPOSE_FLG_6,REG_COUNTRY_FLG_1,REG_COUNTRY_FLG_2,FO_num_2.0,FO_num_3.0,FO_num_4.0,FO_num_5.0,FO_num_6.0,FO_num_7.0,FO_num_8.0,FO_num_nan,DAMAGE_TYPE_2,DAMAGE_TYPE_3,DTP_DT,EURO_PROTOCOL,PREMIUM,MULTIDRIVE_FLG,BONUS_MALUS,CAR_ENG_PWR,TRAILER_FLG,PAY_AMT_sum,DRIVER_COUNT,MIN_DRIVER_AGE,MIN_DRIVER_EXP,polis_length,days_to_dtp,carr_issue_diff,start1_diff,end1_diff,car_diag_diff
4349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,0,5707.55,0,1.0,78.0,0,25090.54,2.0,35.0,10.0,364.0,80.0,17.0,0.0,364.0,-1.0
4350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,1,4669.81,1,0.9,140.0,0,31528.83,1.0,39.0,5.0,364.0,321.0,4.0,0.0,364.0,-370.0
4351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,0,7560.65,1,1.0,115.0,0,37918.77,2.0,26.0,2.0,364.0,263.0,21.0,0.0,364.0,364.0
4352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,0,7120.02,1,0.95,122.0,0,146607.74,1.0,29.0,6.0,364.0,86.0,1.0,0.0,364.0,-1.0
4353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-27,0,5120.94,1,0.95,89.0,0,393902.09,1.0,34.0,2.0,364.0,318.0,14.0,0.0,364.0,-3.0
4354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-27,1,4131.18,1,0.95,75.5,0,200867.17,1.0,55.0,21.0,365.0,214.0,19.0,0.0,365.0,365.0
4355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-27,1,5036.48,1,0.65,149.6,0,36613.9,3.0,42.0,12.0,365.0,305.0,4.0,0.0,365.0,361.0
4356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-27,1,5645.28,1,0.7,117.0,0,102450.32,2.0,45.0,13.0,365.0,47.0,7.0,0.0,365.0,365.0
4357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-27,0,8301.89,1,0.8,135.0,0,95231.79,1.0,68.0,44.0,364.0,47.0,5.0,0.0,364.0,363.0
4358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,4529.8,1,1.0,72.0,-1,13124.58,2.0,59.0,3.0,364.0,194.0,7.0,0.0,364.0,-1.0
4359,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,11830.19,0,0.95,150.0,0,13342.38,2.0,35.0,10.0,364.0,347.0,2.0,0.0,364.0,-1.0
4360,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,1,10640.91,1,0.95,235.0,0,19821.78,1.0,25.0,7.0,364.0,204.0,5.0,0.0,364.0,0.0
4361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019-02-27,0,8470.73,1,1.0,97.0,-1,16323.48,1.0,26.0,2.0,364.0,277.0,10.0,0.0,364.0,-1.0
4362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,1,4710.99,1,0.8,94.0,0,80701.54,1.0,32.0,6.0,364.0,313.0,13.0,0.0,364.0,365.0
4363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,3560.01,1,0.95,62.0,0,29379.01,1.0,35.0,17.0,364.0,145.0,31.0,0.0,181.0,365.0
4364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,10377.36,1,0.9,146.0,0,63759.38,2.0,51.0,16.0,364.0,27.0,3.0,0.0,364.0,339.0
4365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-02-27,0,3286.16,1,0.95,136.0,0,77390.93,2.0,43.0,7.0,364.0,258.0,9.0,0.0,364.0,-14.0
4366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,3360.29,1,0.85,109.0,0,116455.55,1.0,34.0,14.0,364.0,183.0,9.0,0.0,364.0,344.0
4367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-27,0,4892.18,1,0.6,84.0,0,331143.79,2.0,37.0,7.0,364.0,179.0,8.0,0.0,364.0,-358.0
4368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-27,1,8467.93,1,0.9,150.0,0,8663.75,1.0,37.0,14.0,365.0,208.0,8.0,0.0,365.0,356.0
4369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-27,1,15247.31,1,1.0,91.0,0,46461.47,1.0,20.0,2.0,365.0,74.0,15.0,0.0,365.0,-1.0
4370,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-27,1,3237.74,1,0.9,102.0,0,15010.52,2.0,26.0,6.0,365.0,343.0,4.0,0.0,365.0,315.0
4371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-02-27,1,3652.92,1,0.5,100.0,0,20038.01,1.0,44.0,25.0,365.0,242.0,11.0,0.0,365.0,-9.0
4372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-27,1,5870.62,1,0.75,87.0,0,65575.5,1.0,57.0,11.0,365.0,108.0,11.0,0.0,365.0,0.0
4373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-27,0,7700.66,1,1.0,90.0,0,25950.85,1.0,37.0,9.0,364.0,65.0,25.0,0.0,364.0,362.0
4374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-03-27,1,7338.28,1,0.9,98.0,1,9487.07,2.0,27.0,9.0,364.0,342.0,10.0,0.0,364.0,365.0
4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-27,0,8153.64,1,0.9,87.0,0,5272.68,2.0,40.0,3.0,364.0,333.0,10.0,0.0,364.0,-1.0
4376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-27,0,4529.8,1,0.5,85.7,0,75584.61,4.0,43.0,21.0,364.0,344.0,7.0,0.0,364.0,-1.0
4377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-03-27,1,4239.89,1,0.9,81.0,0,76997.73,2.0,29.0,8.0,365.0,4.0,11.0,0.0,365.0,-1.0
4378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27,0,7527.05,1,0.7,306.0,0,25420.23,2.0,37.0,9.0,365.0,252.0,9.0,0.0,365.0,0.0
4379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27,1,6392.45,1,0.55,149.6,0,33115.23,3.0,43.0,25.0,365.0,175.0,5.0,0.0,365.0,721.0
4380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27,1,11385.45,1,0.9,156.0,0,43630.62,2.0,46.0,16.0,365.0,132.0,9.0,0.0,365.0,366.0
4381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27,1,3352.91,1,0.5,114.0,0,50581.02,1.0,65.0,11.0,365.0,121.0,2.0,0.0,365.0,-1.0
4382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-27,0,1695.94,1,0.55,89.0,0,458317.04,1.0,57.0,25.0,365.0,302.0,14.0,0.0,365.0,-1.0
4383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-27,0,6545.56,1,0.85,98.0,0,55582.91,1.0,29.0,6.0,364.0,39.0,11.0,0.0,364.0,-1.0
4384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,0,13177.6,1,1.0,156.0,0,55047.13,2.0,41.0,12.0,364.0,238.0,3.0,0.0,364.0,-2.0
4385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,1,15401.32,1,1.0,99.6,0,51529.84,1.0,30.0,0.0,364.0,209.0,0.0,0.0,364.0,-1.0
4386,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019-04-27,0,4710.99,1,0.8,75.0,0,280839.77,2.0,34.0,15.0,364.0,185.0,16.0,0.0,364.0,-1.0
4387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,0,4743.94,1,0.9,171.0,0,271888.76,2.0,27.0,5.0,364.0,332.0,7.0,0.0,364.0,365.0
4388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,0,5600.48,1,0.5,167.0,0,38134.89,4.0,32.0,14.0,364.0,362.0,7.0,0.0,364.0,354.0
4389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,1,6619.39,1,0.65,272.0,0,37423.36,2.0,27.0,8.0,365.0,1.0,13.0,0.0,365.0,357.0
4390,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-27,0,9520.82,1,0.85,187.6,0,119237.15,3.0,25.0,7.0,364.0,346.0,1.0,0.0,364.0,-1.0
4391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-27,1,3936.58,1,0.7,160.0,0,9283.24,1.0,30.0,7.0,365.0,227.0,11.0,0.0,365.0,363.0
4392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-27,0,3684.1,1,0.65,110.0,0,39890.87,2.0,39.0,11.0,365.0,167.0,9.0,0.0,365.0,367.0
4393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-27,1,4150.94,1,0.5,144.0,0,63434.75,1.0,54.0,32.0,365.0,223.0,7.0,0.0,365.0,-20.0
4394,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-27,0,13044.56,1,0.95,113.9,0,75944.46,3.0,36.0,1.0,365.0,191.0,7.0,0.0,365.0,0.0
4395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-27,0,5888.74,1,1.0,94.0,0,3810.53,1.0,34.0,12.0,364.0,96.0,11.0,0.0,364.0,365.0
4396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-05-27,0,2491.39,1,1.0,80.9,0,46562.57,1.0,24.0,6.0,364.0,24.0,11.0,0.0,91.0,363.0
4397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-27,0,4620.4,1,0.6,85.0,0,104796.17,1.0,27.0,7.0,364.0,72.0,30.0,0.0,364.0,-1.0
4398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-27,1,8894.06,1,0.85,140.0,0,10865.69,2.0,33.0,8.0,365.0,14.0,8.0,0.0,365.0,339.0
4399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-27,0,7264.15,1,0.9,123.0,0,356586.67,3.0,29.0,8.0,364.0,330.0,3.0,0.0,364.0,714.0
4400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-05-27,0,4447.87,1,0.9,184.0,0,58069.46,3.0,29.0,9.0,364.0,263.0,4.0,0.0,364.0,-1.0
4401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,1,2888.03,1,0.85,74.6,0,89126.86,2.0,30.0,4.0,364.0,47.0,20.0,0.0,364.0,365.0
4402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,1,4348.61,1,0.8,72.7,-1,53434.04,1.0,79.0,36.0,364.0,10.0,8.0,0.0,121.0,-1.0
4403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-06-27,0,8137.17,1,0.95,160.0,0,38626.37,2.0,57.0,17.0,364.0,80.0,10.0,0.0,364.0,360.0
4404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,0,13144.66,1,0.95,224.0,0,44080.11,2.0,29.0,11.0,364.0,47.0,11.0,0.0,364.0,365.0
4405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-27,1,5888.74,1,1.0,87.0,0,75273.96,1.0,36.0,10.0,364.0,168.0,3.0,0.0,364.0,-1.0
4406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-27,1,5390.46,1,0.85,71.0,0,18338.4,1.0,40.0,20.0,364.0,338.0,16.0,0.0,364.0,-1.0
4407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020-06-27,0,8634.66,1,1.0,124.0,0,8040.82,4.0,25.0,6.0,365.0,185.0,8.0,0.0,365.0,-1.0
4408,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,10377.36,1,1.0,125.0,-1,67311.24,2.0,35.0,10.0,364.0,57.0,4.0,0.0,364.0,578.0
4409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,11200.96,1,0.85,179.0,0,33600.56,2.0,32.0,9.0,364.0,94.0,2.0,0.0,364.0,-1.0
4410,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,8894.88,1,0.9,163.0,0,225284.24,3.0,40.0,11.0,364.0,95.0,18.0,0.0,364.0,297.0
4411,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,1,5460.47,1,0.85,115.0,0,63956.62,2.0,24.0,4.0,364.0,84.0,10.0,0.0,364.0,-365.0
4412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,4150.94,1,0.9,123.0,0,72271.01,1.0,28.0,3.0,364.0,31.0,6.0,0.0,364.0,-1.0
4413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,1,10377.36,1,1.0,133.0,0,79033.61,1.0,52.0,4.0,364.0,61.0,18.0,0.0,364.0,-32.0
4414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-27,0,8153.64,1,1.0,97.0,0,134714.79,2.0,51.0,5.0,364.0,44.0,10.0,0.0,364.0,363.0
4415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27,1,19669.63,1,0.85,95.0,0,8994.25,2.0,43.0,13.0,365.0,133.0,8.0,0.0,365.0,-10.0
4416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27,0,1925.17,1,0.5,95.0,0,10306.32,3.0,33.0,15.0,364.0,209.0,8.0,0.0,89.0,355.0
4417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27,0,2955.44,1,0.85,89.0,0,34996.29,2.0,29.0,11.0,365.0,134.0,15.0,0.0,365.0,365.0
4418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27,0,3439.8,1,0.9,141.0,0,119802.48,3.0,45.0,28.0,364.0,262.0,11.0,0.0,364.0,344.0
4419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,6370.55,1,0.65,123.8,0,12683.68,2.0,35.0,10.0,364.0,61.0,9.0,0.0,364.0,-1.0
4420,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,5880.5,1,0.6,122.0,0,18494.62,2.0,32.0,14.0,364.0,64.0,8.0,0.0,364.0,-3.0
4421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,10377.36,1,1.0,125.0,-1,67311.24,2.0,35.0,10.0,364.0,88.0,4.0,0.0,364.0,578.0
4422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,1,6794.7,1,1.0,89.0,0,37455.37,2.0,27.0,5.0,364.0,48.0,11.0,0.0,364.0,365.0
4423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,1,8894.88,1,0.9,110.0,0,43317.48,1.0,41.0,18.0,364.0,18.0,0.0,0.0,364.0,-1.0
4424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,13091.12,1,1.0,87.0,0,50386.89,1.0,36.0,0.0,364.0,192.0,16.0,0.0,364.0,366.0
4425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,4620.4,1,0.85,104.0,0,63447.39,1.0,28.0,9.0,364.0,212.0,5.0,0.0,364.0,727.0
4426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-08-27,0,9487.87,1,0.8,184.0,0,96071.2,1.0,75.0,38.0,364.0,80.0,2.0,0.0,364.0,-1.0
4427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,9858.49,1,0.95,57.0,1,3159.86,4.0,21.0,1.0,364.0,284.0,16.0,0.0,364.0,-1.0
4428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,6404.31,1,0.75,105.0,0,15169.28,3.0,32.0,10.0,364.0,187.0,10.0,0.0,364.0,365.0
4429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,5707.55,1,0.55,130.0,0,15215.71,1.0,52.0,19.0,364.0,353.0,4.0,0.0,364.0,337.0
4430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,10336.0,1,0.95,194.0,0,101596.12,2.0,36.0,11.0,364.0,245.0,1.0,0.0,364.0,-1.0
4431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,4447.44,1,0.5,105.0,0,19596.25,1.0,65.0,29.0,364.0,240.0,5.0,0.0,364.0,-22.0
4432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,5503.68,1,0.75,149.9,0,24570.23,1.0,39.0,21.0,365.0,95.0,5.0,0.0,365.0,0.0
4433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,2724.48,1,0.6,98.0,-1,38532.5,1.0,55.0,20.0,365.0,85.0,10.0,0.0,365.0,364.0
4434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,11530.4,1,1.0,150.0,0,27079.84,1.0,60.0,32.0,364.0,311.0,2.0,0.0,364.0,-1.0
4435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,7247.68,1,0.55,215.0,0,51475.26,2.0,44.0,16.0,364.0,354.0,16.0,0.0,364.0,365.0
4436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,5096.03,1,0.75,81.0,0,72502.46,1.0,37.0,18.0,364.0,319.0,10.0,0.0,364.0,357.0
4437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,1,1902.52,1,0.6,99.0,0,69245.15,1.0,36.0,16.0,364.0,251.0,7.0,0.0,364.0,131.0
4438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,5308.02,1,0.9,143.0,-1,84931.37,1.0,66.0,20.0,365.0,48.0,18.0,0.0,365.0,-9.0
4439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-08-27,1,5707.55,0,1.0,83.0,-1,637533.87,2.0,35.0,10.0,364.0,250.0,22.0,0.0,364.0,-1.0
4440,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27,0,3044.03,1,0.55,150.0,-1,90585.54,1.0,59.0,21.0,365.0,125.0,1.0,0.0,365.0,-1.0
4441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-08-27,0,5918.26,1,1.0,73.0,0,19169.19,2.0,25.0,4.0,365.0,254.0,10.0,0.0,365.0,359.0
4442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,0,7115.9,1,0.8,116.0,0,5333.61,1.0,64.0,31.0,364.0,196.0,9.0,0.0,364.0,-1.0
4443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,0,5880.5,1,0.85,137.0,0,179221.89,1.0,26.0,7.0,364.0,236.0,11.0,0.0,364.0,365.0
4444,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,1,5929.92,1,0.5,233.0,0,13201.3,1.0,48.0,27.0,364.0,152.0,15.0,0.0,364.0,0.0
4445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,0,9036.95,1,0.95,90.0,0,96870.69,4.0,34.0,7.0,364.0,164.0,16.0,0.0,364.0,-6.0
4446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,0,7906.56,1,0.8,110.0,0,24218.11,1.0,29.0,11.0,364.0,10.0,8.0,0.0,364.0,365.0
4447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-09-27,0,8820.76,1,0.85,126.0,0,30289.7,1.0,56.0,13.0,364.0,244.0,8.0,0.0,364.0,332.0
4448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-09-27,0,3113.21,0,1.0,50.0,-1,775522.72,2.0,35.0,10.0,364.0,60.0,17.0,0.0,364.0,190.0
4449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-27,1,4653.38,1,1.0,125.0,0,3031.93,1.0,22.0,3.0,365.0,51.0,13.0,0.0,365.0,367.0
